sample_id,smiles,is_valid,is_unique,in_training_set
893,[*]/C(C)=C/C(=O)Oc1ccc(C([*])[N+]CCOC)cc1Cl,True,True,False
894,[*]Nc1ccc(NC(=O)c2ccc3c(c2)C2CCC(c2ccc(NC([*])=O)cc2)C3CC2CC3CC12,False,True,False
895,[*]Nc1ccc(NC(=O)C(CCCCCC)CN2c(=O)c3ccc([*])s3)cc2C1=O,False,True,False
896,[*]Nc1cc(NC(=O)C(=O)NNC([*])=C(C(=O)O)C(C)(C)C)ccc1C,True,True,False
897,[*]CCCCCCCCCN1C(=O)CC(CCCCCN)C(=O)N1[*],True,True,False
898,[*]CCCCCCCCn1ccc(-c2ccc(C(=O)CCCCCCc3ccc([*])[nH]3)cc2)c1,True,True,False
899,[*]CC([*])P(=O)([NH2+])c1ccc2c(c1)C#2]c1cccc(-c3cccc(-c4ccccc4)c3)c1)C2=O,False,True,False
900,[*]C(C)(CC(=O)NC(C(=O)N([*])c1ccccc1)C1CC(C(C)(C)C)CC1)(C)C,False,True,False
901,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)c(Oc2ccc(NC(=O)C([Se]C(F)(F)F)=C(O)c3ccc([*])cc3)cc2)c1,True,True,False
902,[*]C(=O)c1ccc(CCCCCCCC(=O)NNC(=O)c2ccc(N([*])c3ccc(OC(F)(F)F)cc3)cc2)cc1,True,True,False
903,[*]CCCCCCOC(=O)CCC(CC)CCC(=O)OCCOc1ccc(/C=N/c2ccc(CCS(=O)(=O)c3ccc(O[*])cc3)cc2)cc1,True,True,False
904,[*]CCC([*])(C)CCCCCCCCCS(=O)(=O)C(F)(F)C(F)(F)F,True,True,False
905,[*]CCOCCOC(=O)C(CCC)c1ccc(C)cc1C(=O)OC([*])(F)Cl,True,True,False
906,[*]CCCCCOC(=O)c1cccc(COc2ccc(N([*])CC)cc2)c1,True,True,False
907,[*]c1c(Cl)cc(C2(c3ccc([Si]([*])(C)C)c(C)c3)C=C3C(F)(F)F)cc2C1=O,False,True,False
908,[*]CCCc1ccc(C2(c3ccc([Si](C)(C)c4ccc(C(=O)N[*])cc4)cc3)C(C)C2)cc1,True,True,False
909,[*]CCCCOC(=O)Oc1ccc(/C=C/C(=O)OCCCOc2ccccc2C([*])=O)cc1,True,True,False
910,[*]CC(COP(=O)(NC)C(=O)OCCCCC)N([*])c1ccc(C(C)(C)C)cc1,True,True,False
911,[*]Oc1ccc(SSSNC(=O)Nc2ccc(-c3ccc(C([*])=O)cc3)cc2)cc1,True,True,False
912,[*]CC(O)CN(C)C(=O)CCCCCCCNC([*])=O,True,True,False
913,[*]CCCCCCCCCOC(=O)CCOCC(=O)CCCCCCCCC(=O)O[*],True,True,False
914,[*]CC1(CC(=O)NC(C)=NC(=O)Nc2cccc(N[*])c2)CC1,True,True,False
915,[*]N=Nc1ccc(NC(=O)c2cccc(O[*])c2)c(OCCCCCCCc2ccc([N+](=O)[O-])cc2)c1,True,True,False
916,[*]C#CCc1ccccc1C(=O)OCCCCCCCCCOC(=O)c1cc(N(C)C)cc([*])n1,True,True,False
917,[*]C#Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(O[*])cc3)cc2)c1OCC#CC#C,True,True,False
918,[*]OCC(C)CCCCOC(=O)c1ccc(NC(=O)O[Si]([*])OC)cc1,True,True,False
919,[*]CC(C)(C)c1ccc(CCNC(=O)c2cccc(S(=O)(=O)O[*])c2)cc1,True,True,False
920,[*]CC(C)COc1ccc(C(C)(C)c2ccc(SCCCN=[*])cc2)c(C)c1,True,True,False
921,[*]C#Cc1ccc(NC(=O)O/C=C/c2ccc([*])s2)cc1,True,True,False
922,[*]Oc1ccc(C(c2ccc(Oc3ccc([*])cc3)cc2)=C(c2ccc(C(F)(F)F)cc2)c2ccc(C(=O)O)cc2C(C)(C)C)cc1,True,True,False
923,[*]CNc1ccc(CC#Cc2ccc(-c3ccc(OC(=O)/C=C/P(=O)(OCCCC)OCCCCCCCCCCCC)cc3C(=O)O[*])cc2)cc1,True,True,False
924,[*]CCCCCCOC(=O)CCCCCc1ccc(-c2nnc([*])n2-c2ccccc2)cc1,True,True,False
925,[*]Cc1cccc(NC(=O)c2ccc(C(C)NC([*])=O)cc2C)c1,True,True,False
926,[*]CC([*])(C)C(=O)NCCCCCCCCCNC(=O)c1ccc(/C=C/c2ccc(C(C)(C)CC(=O)O[Na])cc2)cc1,True,True,False
927,[*]SSCCCCCCS(=O)(=O)c1ccc(C([*])(C(=O)O)C(F)(F)F)cc1,True,True,False
928,[*]OC(=O)C(=O)Nc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(NC(C)=NOc4ccc([*])cc4)cc3)cc2)c(S)c1,True,True,False
929,[*]CC([*])(C#C)C(=O)OCCCCCCCC(CC)OC(C)C,True,True,False
930,[*]CC([*])c1ccc(C[Si](C)(C)C)cc1COCCCCCC,True,True,False
931,[*]c1cc(/N=C/c2cc(Cl)c(/C=C/c3cccc([*])c3)cc2C)c(CC(C)(C)C)c(Br)c1,True,True,False
932,[*]Oc1ccc(OC(=O)c2ccc(Cc3ccc(/C=N/c4ccc(C([*])=O)cc4)cc3)c3ccccc23)cc1,True,True,False
933,[*]CC([*])COc1ccc(SCCOC(=O)c2ccc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c(C)c1Br,True,True,False
934,[*]CCC(=N)Nc1cc(OCCCCCCNC(=O)C2CCCC(C#C)N([*])C2=O)ccc1,True,True,False
935,[*]/C=C/c1cc(Br)c(C(=[*])C(F)(F)F)cc1C(=O)OC,True,True,False
936,[*]CC(O)CC(C)(C)Cc1cccc(C([*])OC(=O)OC2CCC(C(C)(C)C)CC2)c1,True,True,False
937,[*]CC(C)C(=O)NCCCCCCCN(CC(=O)OC)C([*])(F)F,True,True,False
938,[*]CC(Br)(N)c1ccc(C(=O)OC(C)(C(=O)O)C(C)CCCCCCC(=O)O[*])cc1,True,True,False
939,[*]CCC(C)(CC)CCOC(=O)[PH](=O)(CCCCCCCCC)OC([*])=O,True,True,False
940,[*]C[Si](C)(C)CCCCCCCCCCCCN1CCN(c2ccc(C([*])CC)cc2)CC1,True,True,False
941,[*]CC1CCC2CCCCC1CCOc1ccc(-c3ccc(O[*])cc3C)cc1,False,True,False
942,[*]CCCCCCCCC(C)(C)COC(=O)SCCCCCCOC([*])=O,True,True,False
943,[*]C/C=C/c1cc(C[*])cc(OCC(F)(F)C(F)(F)F)c1C,True,True,False
944,[*]CC(=O)Nc1ccc(C2CCC(NC(=O)CCc3ccc(-c4ccc(C(=O)Nc5ccc([*])cc5)cc4)cc3)C2=O)cc1,True,True,False
945,[*]C(=O)c1cccc(NCC(C)C(=O)Nc2ccc([*])o2)c1,True,True,False
946,[*]c1ccc(/C=N/c2ccc(OCC(C)COc3ccc([Si]([*])(C)C)cc3)cc2)o1,True,True,False
947,[*]CC(F)(F)C(F)(F)C(F)(CO)N(C(=O)Oc1ccccc1)C(=O)Oc1ccc(O[*])cc1,True,True,False
948,[*]CCOCCOc1ccc(S(=O)(=O)c2cc(OC(=O)CCCCCC)cc(C(=O)O[*])c2C)cc1,True,True,False
949,[*]C=C=CCC(OC)CCCCCCCCOC(=O)[Si]([*])(C)CC(=O)OCC,True,True,False
950,[*]/C=C/CC(F)(F)C(F)(F)c1ccc([*])c(OCCCCCCCCC)c1,True,True,False
951,[*]CC([*])(C)C(=O)OCc1cccc(C(=O)N(C)c2ccc(OCCC(F)(F)F)cc2)c1,True,True,False
952,[*]C(=O)c1ccc(-c2ccc(-c3ccc(OC(=O)c4ccc(F)cc4)cc3)c(-c3ccc([*])cc3)c2)cc1,True,True,False
953,[*]CCCCC([*])(C)C(=O)OCCSC(=O)OC(F)(F)CCN(C)c1ccc(OC)c(C)c1,True,True,False
954,[*]CC(O)c1cc(OC)c(C(=O)CCCCC(=O)Nc2ccc(O[*])cc2)cc1/C=C/c1ccccc1Cl,True,True,False
955,[*]OC(C)(C)c1ccc2c([*])cc(S(=O)(=O)c3ccccc3)cc2c1,True,True,False
956,[*]Oc1ccc(CNC(=O)OCCCCCCOC(=O)OC2=CC(OC([*])=O)SC2)cc1,True,True,False
957,[*]CCCCCOc1ccc(C(OC(=O)c2ccc(C#C[Si](C)(C)C)cc2)C(=O)OCc2ccc([*])o2)cc1,True,True,False
958,[*]CCO[Si](C)(C)CCOC(=O)N(CCC(=O)OC)c1ccc(C([*])=C(C)C)cc1,True,True,False
959,[*]OC(=O)CCCCCCS(=O)(=O)Oc1ccc(C(C)(C)c2cccc(C([*])=O)c2)cc1,True,True,False
960,[*]OC(CCC)(COC(=O)OCCOC)O[Si]([*])(C)CCCCCCCCCCC(C)C,True,True,False
961,[*]CC(=O)Oc1ccc(NC(=O)C2CCC2CC2)c(S(=O)(=O)c2cc([*])c(-c3ccccc3)cc2C)c1,False,True,False
962,[*]OCC(C)c1ccc(-c2ccc(S([*])=O)c(N)c2)cc1,True,True,False
963,[*]CC(C)CCNC(=O)c1ccc(-c2ccnc(CC(=O)N[*])c2)cc1,True,True,False
964,[*]CCCCCCCCCCCCNC(=O)c1ccc(NCC(=O)CCCCC(=O)N2CC[PH](C[*])CC2)cc1,True,True,False
965,[*]CCOc1ccc(C(C)(C)c2ccc(OC(=O)NCCCCCC(=O)Nc3ccc(S[*])[nH]3)cc2)cc1,True,True,False
966,[*]CC([*])c1ccc(Oc2ccc(O)cc2)c([Si](=O)(=O)CC(F)(F)C(F)(F)F)c1,True,True,False
967,[*][Si]([*])(C)CCCCCCCCC(=O)Nc1ccc(C(=C(O)C(F)(F)F)c2ccccc2)cc1,True,True,False
968,[*]OC(=O)CC(C)CCCCCCCCN(C)c1cccc(NC([*])=O)c1,True,True,False
969,[*]CC([*])CC(=O)OC#N,True,True,False
970,[*]CCCCOC(=O)CCCCCCCC[Si](C)(C)CNC(=O)Nc1ccc(NC(=O)O[*])cc1,True,True,False
971,[*]CC([*])OC(=O)c1ccc(C)cc1S(=O)(=O)C(CCCCCCOC(F)(F)F)OC,True,True,False
972,[*]Oc1cc(NC(=O)CCCC(CC)OC([*])=O)ccc1C(=O)Oc1ccc(SC)cc1,True,True,False
973,[*]CC([*])CCN[Si](C)(C)CCCCCCCCC(=O)Nc1cc(OCCO)c(CC)cc1,True,True,False
974,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc([Si](c4ccccc4)c4ccc([*])cc4)cc3)cc2)cc1,True,True,False
975,[*]/C(F)=C/c1ccc(-c2ccc(OC)cc2[*])cc1Sc1ccccc1,True,True,False
976,[*]Oc1ccc(/C=C/c2ccc(OC([*])c3ccc(C(C)(C)C)cc3)cc2)cc1-c1ccc(OC)cc1,True,True,False
977,[*]CCCCNC(=O)C/C(=C\C)C(=O)O[*],True,True,False
978,[*]CC(C)(C)C(C)OCCCCC[Se]COC(=O)c1ccc(C(=O)O[*])cc1,True,True,False
979,[*]Oc1ccccc1Oc1cccc(Oc2ccc(NS(=O)(=O)CC(C)(C)c3ccccc3)cc2)c1[*],True,True,False
980,[*]Oc1cc(C(=O)OC=C)c(O[*])cc1OCCOC,True,True,False
981,[*]CC([*])c1ccc(C(=O)OCC(C)(C)COC(=O)c2ccc(C(=O)OC(=O)CCCC(=O)c3ccc(-c4ccc([N+](=O)[O-])cc4)c(Cl)c3)cc2)cc1,True,True,False
982,[*]Oc1ccc(/C=C/c2ccc(OC(=O)c3ccc([Si](C)(C)NC(=O)c4ccc([*])cc4)cc3)cc2)c(Oc2ccccc2)c1,True,True,False
983,[*]Sc1ccc(OC(=O)c2cc(C[*])ccc2Cc2ccc(C)cc2)cc1,True,True,False
984,[*]CCCCCCCC1COCN([*])C1OCCCC,True,True,False
985,[*]CC(O)COc1ccc(C(=O)Nc2ccc(CCCSC([*])=O)cc2Sc2ccc(Br)c(-c3ccccc3)c2)cc1,True,True,False
986,[*]CCCCCCCCCc1ccc(NNC(=O)CCc2ccc3c(c2)C(=O)N(c2ccc([*])cc2)C3=O)cc1,True,True,False
987,[*]CC(O)COC(=O)c1ccc(C(=O)NSCCC(=O)Oc2ccc(C)cc2)c(-c2cc(C)c([*])cc2C)c1,True,True,False
988,[*]CCC(=O)NCC[Si](C)(C)CCCCOC(=O)c1ccc(C(=O)NCCOC(=O)N[*])cc1,True,True,False
989,[*]Oc1cccc(CC[Si](C)(C)CC([*])(C)c2ccc(F)cc2)c1,True,True,False
990,[*]Oc1ccccc1OC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(C([*])=O)cc3)cc1Cl)C2=O,True,True,False
991,[*]c1ccc(OCCCCCCCCOC(=O)c2ccc(-c3ccc(/N=C/c4ccc([*])o4)o3)cc2)cc1,True,True,False
992,[*]c1ccc(N2C(=O)C(c3ccc(-c4nnc(C(=O)Nc5ccc([*])cc5)o4)cc3)C2=S)cc1,True,True,False
993,[*]c1ccc(OCCC([*])CCCCCCCCCCCO[Si](C)(C)C)cc1,True,True,False
994,[*]Cc1ccc(OC(=O)c2ccc(/C=N/c3ccc(S(=O)(=O)c4ccc(O[*])cc4)cc3)cc2)c(CCCCCCCCCCCC)c1,True,True,False
995,[*]CC/C=C(/[*])CCCCCCCCOc1ccc(OC(=O)c2cccc(OC)c2)cc1,True,True,False
996,[*]CCCCCCCCCCC(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc([*])cc3)cc2)cc1,True,True,False
997,[*]C(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)c(OC(O)=O)c1,True,True,False
998,[*]Oc1c(CCCCCCCCCC)cc(-c2ccccc2NC(=O)c2ccc(-c3ccc(C(=O)OCC=C(C)CCCCOC([*])=O)cc3)cc2)c(C(=O)OCCCCC)c1,True,True,False
999,[*]C[Ge](C)(C)c1ccc([*])cc1OC(=O)c1cccc(OCCCCCCCCCC)c1,True,True,False
