sample_id,smiles,is_valid,is_unique,in_training_set,target_tg,sampling_temperature
785,[*]CC([*])(C)C(=O)OCCCCc1cc(I)c([N+](=O)[O-])cc1O,True,True,False,600.0,0.8
786,[*]Oc1cc(OCCOC(=O)Nc2ccc(S(=O)(=O)Oc3ccc(C#N)cc3)cc2)c(NC(=O)c2ccc(C)c(C([*])=O)c2)cc1,True,True,False,600.0,0.8
787,[*]c1ccc(N2C5CCCCCC(=O)N(C(=O)c4ccc(/C=C/C(=O)Nc5ccc([*])cc5C)cc4)C3=O)cc2)cc1,False,True,False,600.0,0.8
788,[*]CC(=O)O[Si](C)(C)C(=O)NCCCCOCc1cc2c(C([*])=O)ccc(C(=O)O)c2c1,False,True,False,600.0,0.8
789,[*]CC([*])C(=O)Nc1ccc(OC(=O)c2ccc3c(c2)N(CCCCCCCC)C3=O)cc1,True,True,False,600.0,0.8
790,[*]C/C=C/CCCCNS(=O)(=O)c1ccc(C(=O)Nc2ccc(OCCCCCCCCOc3ccc(N([*])c4ccc(F)cc4)cc3C(F)(F)F)cc2)cc1,True,True,False,600.0,0.8
791,[*]C#CN(c1ccc([Si](C)(C)C)cc1)Oc1cc([*])c(C)cc1N,True,True,False,600.0,0.8
792,[*]CC(O)COc1ccc(CC/C=N/c2ccccc2)c(O[*])c1,True,True,False,600.0,0.8
793,[*]NC1CCC(CCc2ccc(NC(=O)CCCCC([*])=O)cc2)CC1,True,True,False,600.0,0.8
794,[*]Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(P(=O)(O[*])O5C(=O)c5ccccc54)cc2)C3=O)c(P(=O)(F)F)c1,False,True,False,600.0,0.8
795,[*]NNC(=O)CCCC(=O)NCC1CCN(C([*])=S)C(=O)N1,True,True,False,600.0,0.8
796,[*]CCCCCCCCCCOc1ccc(C(C)(C)c2ccc([*])cc2)c(C)c1C,True,True,False,600.0,0.8
797,[*]Oc1ccc(C#Cc2ccc(OC([*])=S)cc2Sc2ccc3c(c2)C(C)(C)CCCCCCC(c2ccccc2)C4(C)C)cc1,False,True,False,600.0,0.8
798,[*]CCCCCOc1ccc(/C=C/c2ccc(OC(=O)CCCCC([*])CC)cc2)cc1,True,True,False,600.0,0.8
799,[*]CC([*])(C)C(=O)OCCCCCCCCCCN1CC1(C)CC,True,True,False,600.0,0.8
800,[*]CC(C)(C)C(=O)Nc1ccc(C(=O)c2cc(Nc3ccc([*])cc3)cc(C)c2)cc1,True,True,False,600.0,0.8
801,[*]NNC(=O)c1ccc(OC(=O)c2ccc3c(c2)C(=O)N(C([*])=O)C3=O)c(S(=O)(=O)OCCCCCCCCCCCCCC)c1SC(=O)O,True,True,False,600.0,0.8
802,[*]N=NC(C)CCCNC(=O)C(Cc1ccc([Si]([*])(=O)=O)cc1)Oc1ccc2cc(OC(=O)NC(=O)C(F)(F)F)ccc2c1,True,True,False,600.0,0.8
803,[*]OC(=O)c1ccccc1C(=O)Nc1ccc(OCCCc2ccc(-c3c(C([*])=O)cc(S(=O)(=O)CCCC)cc3)cc2)cc1,True,True,False,600.0,0.8
804,[*]CC([*])C(=O)Nc1cc(S(=O)(=O)O)ccc1-c1cccc2ccccc12,True,True,False,600.0,0.8
805,[*]C=C[Si](C)(C)CCCCC(=O)Nc1ccc(NC(=O)O[*])cc1,True,True,False,600.0,0.8
806,[*]Sc1ccc(/N=C/c2cc(C)c(OC([*])=O)cc2)cc1OC,True,True,False,600.0,0.8
807,[*]CCCCC([*])[Si](C)(C)C(=O)OCc1c(Cl)cccc1N,True,True,False,600.0,0.8
808,[*]C(=O)c1ccc(Oc2ccc(N3C(=O)C(=O)N(c4ccc(Sc5ccc(C([*])=O)cc5)cc4)C3=O)cc2)cc1,True,True,False,600.0,0.8
809,[*]CC(Oc1ccc(C(C)(C)c2ccc(OCc3ccc(O[*])cc3)cc2)cc1)c1cccc(C(=O)OCCCCCC(F)(F)F)c1C#N,True,True,False,600.0,0.8
810,[*]/C=C/CCOC(=O)c1ccc(/C=N/c2ccc(S(=O)(=O)NSCCCCCCCO)cc2)cc1[*],True,True,False,600.0,0.8
811,[*]CCN+3cc(C)c(N=[*])cc2oc1OCCC(CS(=O)(=O)OCC)C(=O)OCC(F)(F)C(F)(F)F,False,True,False,600.0,0.8
812,[*]c1cc([*])cc(-c2ccc([Si](C)(C)O[Si](C)(C)c3ccc(F)cc3)cc2)c1,True,True,False,600.0,0.8
813,[*]NC(C#N)C(=O)Oc1ccc([Si](C)(C)c2ccc(NC(=O)CCCN([*])CC)cc2)cc1,True,True,False,600.0,0.8
814,[*]Oc1ccc(OC(=O)c2ccccc2Oc2ccc(S(=O)(=O)N(C)c3ccc(NC(=O)Nc4nnc([*])[nH]4)cc3)cc2)cc1,True,True,False,600.0,0.8
815,[*]CC([*])(CBr)C(=O)COc1cccc(-c2cc(C)c(C)cc2)c1,True,True,False,600.0,0.8
816,[*]OCC(O)COC(=O)/C=C/c1ccc(-c2ccc(C(=O)OCCCCC[N+](C)C[*])cc2)cc1,True,True,False,600.0,0.8
817,[*]CC([*])(C)c1ccc(-c2cc(C)ccc2)c([PH](=O)(O)O)c1,True,True,False,600.0,0.8
818,[*]Nc1ccc(CCCCCC(C)CC)c(NC(=O)c2ccc(C(=[*])c3ccc([N+](=O)[O-])cc3)cc2)c1,True,True,False,600.0,0.8
819,[*]C#CCOCC(=O)NNC(=O)c1cccc(C(=O)OCCOC(=O)c2ccc([N+](=O)[O-])cc2)c1[*],True,True,False,600.0,0.8
820,[*]C#CC(C)(C)CCCCCCCCCCCCOC(=O)c1ccc(C(=S)NCCCCCC[*])cc1,True,True,False,600.0,0.8
821,[*]c1ccc([Si](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)CN(CC)Oc2ccc([*])cc2)cc1,True,True,False,600.0,0.8
822,[*]CC(CCC(=O)c1ccc(N([*])C)c(-c2ccccc2)c1)c1ccc(Cl)cc1,True,True,False,600.0,0.8
823,[*]C(=O)Nc1cc(OCC(CC)CC)c([*])cc1Br,True,True,False,600.0,0.8
824,[*]C(=O)c1ccc(Oc2ccc(C(NC(=O)c3cccc(C([*])=O)c3)C(F)(F)C(F)(F)F)cc2)cc1,True,True,False,600.0,0.8
825,[*]Cc1ccc(C2CC(=C(c3ccc(/N=N/c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4)cc3)C3=O)C(F)(F)C(F)(F)F)CC2)cc1,False,True,False,600.0,0.8
826,[*]c1cccc(C(F)(F)C(F)(F)C(F)(F)C(=O)Nc2c(C)cc([*])cc2CCCCCCC)c1,True,True,False,600.0,0.8
827,[*]CC(CCCCOc1ccc(CC(=O)Oc2ccc(O[*])cc2)cc1)OC(C)C,True,True,False,600.0,0.8
828,[*]COC(=O)C(CCC)S(=O)(=O)c1ccc(C(C)(C)c2ccc(N3C(=O)N([*])CC3=O)cc2)cc1,True,True,False,600.0,0.8
829,[*]CCCCCN(C)C(=O)CCCCCCCC(=O)Nc1ccc(C/C=C/C(=O)c2ccc([*])o2)cc1,True,True,False,600.0,0.8
830,[*]C[Si]([*])(C)CCCCCCc1ccccc1CNNC(=O)c1cc([PH](=O)[O-])cc(S(=O)(=O)CC)c1,True,True,False,600.0,0.8
831,[*]CNC(=O)c1ccc([Si](C)(C)CCCCN2CCN(C([*])c3ccc(CC)cc3)CC2)cc1,True,True,False,600.0,0.8
832,[*]Cc1ccccc1C(=O)OCCCCCCCCCCOc1ccc(C(c2ccc(O[*])cc2)C(F)(F)F)cc1,True,True,False,600.0,0.8
833,[*]/C=C/c1ccc(CCCCCCNC([*])=O)cc1,True,True,False,600.0,0.8
834,[*]Nc1ccc(OC(=O)c2ccc(CC(C)(C)C)cc2)cc1OC([*])=O,True,True,False,600.0,0.8
835,[*]Nc1ccc(OCCCCCCOCC(=O)N(C)c2ccc([Si]([*])(C)c3ccccc3)cc2)cc1,True,True,False,600.0,0.8
836,[*]SC(=O)Nc1cc(Cl)ccc1CCC(=O)OC([*])=O,True,True,False,600.0,0.8
837,[*]CCCCCCCC(=O)Nc1ccc(OC(=O)N(CSCCOCCOC)C(=O)NC([*])=O)cc1,True,True,False,600.0,0.8
838,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])cc1S(=O)(=O)CCCCCSCCSSCCCCCCN,True,True,False,600.0,0.8
839,[*]C(=O)NNC([*])(c1ccccc1)OCC[Si](C)(C)CCCC,True,True,False,600.0,0.8
840,[*]COC(=O)c1ccc(CC(=O)Nc2ccc(S(=O)(=O)OCCOc3ccc(C=[*])cc3)cc2)cc1,True,True,False,600.0,0.8
841,[*]CC([*])C(=S)NCCCCc1ccccc1OCC([2H])=O,True,True,False,600.0,0.8
842,[*]CC([*])(C)NC(=O)CCCCCCCCCS(=O)(=O)c1ccc(OC)cc1,True,True,False,600.0,0.8
843,[*]CC(CC(C)(C)c1ccc([*])cc1)OS(=O)(=O)CCCCCO,True,True,False,600.0,0.8
844,[*]CCOC(=O)c1ccc(NC(=O)OCCCCCCNC(=O)CNc2ccccc2C([*])=O)cc1,True,True,False,600.0,0.8
845,[*]C#Cc1ccc(N2C(=O)CCCCCCC(=[*])c3ccc(C#C)cc3)cc2C1,True,True,False,600.0,0.8
846,[*]Oc1cc(C(F)(F)F)ccc1Oc1ccc(-c2ccc(CCCCCCCCC)cc2[*])cc1,True,True,False,600.0,0.8
847,[*]CC([*])(C)C(=O)NCCCc1ccnc(C(=O)OCCC)c1,True,True,False,600.0,0.8
848,[*]CC(C)(C)C(=O)OC[Si]1c2cc([*])c(C(=O)OCCCCCCCC)cc21,True,True,False,600.0,0.8
849,[*]/C=C/C(=O)Nc1ccc(C#Cc2ccc(NC(=O)c3ccc([*])s3)cc2)cc1,True,True,False,600.0,0.8
850,[*]CC(C)CCCOCCCCCCCCCP(=O)(CCCCCCCCC)C(=O)N(C)c1ccc(C([*])=O)cc1,True,True,False,600.0,0.8
851,[*]CC(CCCC)COC(=O)CCCCCCCCOc1ccc(/C=N/c2ccc(OCCCC)cc2)cc1,True,True,False,600.0,0.8
852,[*]CCCCOS(=O)(=O)c1cc(C(=O)NC(=O)C([*])=O)ccc1O,True,True,False,600.0,0.8
853,[*]CCCCCc1ccc(C(=O)OCCCCCCN2C(=O)CC(=O)N([*])C(=O)C2C)cc1,True,True,False,600.0,0.8
854,[*]c1ccc(OCCOCCOc2ccc(S(=O)(=O)c3ccc(N(C)CC)cc3)cc2[*])cc1,True,True,False,600.0,0.8
855,[*]Sc1ccc(Oc2ccc(/C=C/c3cccc([PH]([*])=O)c3)cc2)cc1,True,True,False,600.0,0.8
856,[*]O[Si](C)(C)C(F)(F)C(F)(F)C(Oc1ccc(C(=O)Nc2ccc(OC)cc2)cc1)C1([*])OCC1,True,True,False,600.0,0.8
857,[*]CC(=O)NCCCCCCCCC(=O)NC[Si](C)(C)CCNC(=O)c1ccc(C[*])cc1,True,True,False,600.0,0.8
858,[*]CCCCCOc1ccc(N2C(=O)c3ccc(C([*])(CBr)C)cc3C2=O)cc1,True,True,False,600.0,0.8
859,[*]NC1CCC(CN(C)C(=O)c2ccc(C([*])=O)cc2)C1(C)C,True,True,False,600.0,0.8
860,[*]CC(CI)(/C=C/c1ccc(O[*])cc1)OCCCCCCCCCCC(F)(F)F,True,True,False,600.0,0.8
861,[*]C(=O)CCCCCCCCNC(=O)c1c([*])cc([2H])cc1C,True,True,False,600.0,0.8
862,[*]Cc1ccc(OC(=O)c2ccccc2Oc2cc(OCC)c(/C=C/[Si](C)(C)Nc3ccc(O[*])cc3)c(NC(=O)OC)c2)cc1,True,True,False,600.0,0.8
863,[*]/C=C/c1ccc(OCCCCCOC(=O)c2ccc(/N=C/c3ccc(OC(=O)Nc4ccc(C)cc4)cc3)c(NC(=O)O[*])c2)cc1,True,True,False,600.0,0.8
864,[*]CCCCCCCCCC(=O)Oc1cc(CCOC(=O)O[*])cc(O[Si](C)(C)C)c1Cl,True,True,False,600.0,0.8
865,[*]Oc1ccc(C(CC)(CCCCCC)c2ccc(OC(=O)NCC(C)CC)c(O[*])c2)cc1,True,True,False,600.0,0.8
866,[*]CC#CCOc1c(C(C)(C)c2ccc(C)cc2)cc([*])cc1[PH](=O)=O,True,True,False,600.0,0.8
867,[*]NC1CCCCCCCCC(C(=O)NNC(=O)c2c(C)cc([*])cc2C)C1C(C)(C)C,True,True,False,600.0,0.8
868,[*]NC(C)C(=O)NCCCCCCC[Si](C)(C#N)c1ccc(C[*])cc1,True,True,False,600.0,0.8
869,[*]CCCCCCC(C)(C)c1ccc(/C=C/c2ccc(C(=O)OCc3ccc([*])o3)cc2)cc1CSC(=O)c1ccc(C)cc1,True,True,False,600.0,0.8
870,[*]Oc1ccc(NC(=O)c2ccc(OCCCCCCC(=O)Oc3ccc(C([*])=O)cc3)cc2)cc1,True,True,False,600.0,0.8
871,[*]/C=N/c1ccc(Oc2ccc(-c3ccc(SC(=O)c4ccccc4C(=O)O[*])cc3C(F)(F)F)cc2)cc1,True,True,False,600.0,0.8
872,[*]Nc1ccc(NC(=O)c2ccc(C(=O)OCCCCOC([*])(CC)COc3ccc([N+](=O)[O-])cc3)cc2)cc1,True,True,False,600.0,0.8
873,[*]Oc1ccc(/N=C/C(=O)c2ccc(OC(=O)c3ccc([*])cc3)cc2OC(F)(F)F)c(S)c1,True,True,False,600.0,0.8
874,[*]CC(O)c1ccc(C2(c3ccc(OC(=O)CCCCCC(C)CCC)cc3C)CCC2[*])cc1,True,True,False,600.0,0.8
875,[*]NC1CCCC(CNC(=O)CCCCCCCCSCCCCC(=O)N[*])C1,True,True,False,600.0,0.8
876,[*]/C=C/CC[Si]([*])(C)c1ccc(CCCC(=O)Nc2ccc(Oc3ccc(N(C)CCCC)cc3)cc2)cc1,True,True,False,600.0,0.8
877,[*]N=Nc1ccc(-c2ccc(N3C(=O)c4ccc(C([*])=O)cc4C3=O)cc2)c(CC)c1,True,True,False,600.0,0.8
878,[*]CCCCCOC(=O)CSCCCCCCCCCCC(=O)Nc1ccc(O[*])cc1,True,True,False,600.0,0.8
879,[*]/C(C)=C/c1ccc(OCCCCOc2ccc(O[Si]([*])(C)CC)cc2)c(C)c1,True,True,False,600.0,0.8
880,[*]C=C([*])COC1CCCCCCCCC(=O)N(c2ccc(C(=O)OCC)cc2)CC1,True,True,False,600.0,0.8
881,[*]/C=C/[Si](C)(C)CCCCCCCCCCCCNC(=O)c1ccc(O[*])c(O)c1,True,True,False,600.0,0.8
882,[*]Cc1ccc2c(c1)C(=O)N(c1ccc(CC(=O)CCCCCCCCN3C(=O)c4ccc([*])cc4C3=O)cc1)C2=O,True,True,False,600.0,0.8
883,[*]CCC(COCCCCCC)C([*])S(=O)(=O)Cl,True,True,False,600.0,0.8
884,[*]Nc1cc(NC(=O)[PH]([*])(C)c2ccc(-c3ccccc3)cc2)ccc1CCCCCCC,True,True,False,600.0,0.8
885,[*]C(=O)NC=C([*])CN1C(=O)c2ccc(F)cc2C(=O)OC1OCC,True,True,False,600.0,0.8
886,[*]CC(CCOc1ccc(/C=C/c2ccc(O[*])c(C(=O)OCc3ccccc3)c2)cc1)c1ccccc1,True,True,False,600.0,0.8
887,[*]CC([*])(CC#N)NC(=O)Oc1ccc(N2CCCC(CCCCCCCCCCC)C2)cc1,True,True,False,600.0,0.8
888,[*]CCOC(=O)NC(C)CCCCC(=O)Oc1cccc(Oc2ccc(-c3ccc(C(=O)N([*])S(=O)(=O)O)cc3)cc2)c1,True,True,False,600.0,0.8
889,[*]CC(C)(C)c1ccc2c(=O)c2ccc(C([*])=O)cc2c1Br,False,True,False,600.0,0.8
890,[*][Si](=O)(Oc1ccc(C(C)(C)C)c(N([*])c2ccccc2)c1)c1ccccc1Br,True,True,False,600.0,0.8
891,[*]CCCCCCCSC(=[*])CCc1ccc([N+](=O)[O-])cc1,True,True,False,600.0,0.8
892,[*]C(NC(=O)c1ccc(C(=O)OC(=O)CCl)c(O[*])c1)c1ccccc1,True,True,False,600.0,0.8
893,[*]CCCc1ccc(NC(=O)CCCCCCC(F)(F)C(F)(F)c2ccc(OC([*])=O)cc2)cc1,True,True,False,600.0,0.8
894,[*]CCCC(F)(F)C(F)(F)c1ccc(C(=O)NCCCCNC(=O)c2ccc([*])cc2Oc2ccccc2)cc1,True,True,False,600.0,0.8
895,[*]Nc1ccc(C(c2ccc(-c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)cc2)(CC(C)(C)C)C(=O)Nc2ccc(O[Na])cc2)cc1,True,True,False,600.0,0.8
896,[*]Oc1ccc(C(C)(c2ccc(OC(=O)c3cc(N4C(=O)c5ccccc5C4=O)cc(O[*])c3)cc2)C(F)(F)F)cc1,True,True,False,600.0,0.8
897,[*]Nc1cccc2c(OCCC(C)Oc3ccc(/C=C/c4cccc(C([*])=O)c4)cc3)cccc2c1,False,True,False,600.0,0.8
898,[*]CC(COc1ccc(/C=N/[Si](C)(C)c2ccccc2)cc1)C(=O)NC(=O)c1ccc([*])cc1,True,True,False,600.0,0.8
899,[*]C(=O)c1ccc(C(=O)Oc2ccc(C(OCCCCCCC)N(C)C([*])=O)cc2)c(C)c1,True,True,False,600.0,0.8
900,[*]C[N+]([*])(=O)c1ccc(C(=O)Oc2ccc(C)cc2)c(S(=O)(=O)OCC)c1,False,True,False,600.0,0.8
901,[*]Cc1ccccc1CC#CC(SC(F)(F)F)C([*])(F)F,True,True,False,600.0,0.8
902,[*]Oc1ccc2c(c1)-c1ccc(CN(c3ccc([*])cc3)c3ccc(C(F)(F)F)cc3)cc2)c1,False,True,False,600.0,0.8
903,[*]CC(CC(C)C)P(=O)(Cl)OC(=O)c1ccc(C([*])=C)cc1,True,True,False,600.0,0.8
904,[*]/C(=C\c1ccc([*])cc1)Nc1ccccc1,True,True,False,600.0,0.8
905,[*]CCCC(=O)NCCNC(=O)/C=C(/[*])C1CCC1(C)C,True,True,False,600.0,0.8
906,[*]/C=C(/[*])CCCCCNc1cccc(C(=O)O[Si](C)(C)C#N)c1,True,True,False,600.0,0.8
907,[*]C(CCC(=O)OCC(C)C)C(=O)OC1CCCCCCNC(=O)C1C(=O)Nc1ccc(C([*])=O)cc1,True,True,False,600.0,0.8
908,[*]Oc1ccc(/C=N/c2ccc(C(=O)Nc3ccc(OC(=O)c4ccc([*])cc4)cc3)cc2)cc1C,True,True,False,600.0,0.8
909,[*]Oc1ccc(CC(F)(F)C(F)(F)c2ccc(OC(=O)CCCCCN([*])OC(C)(C)C)cc2C)cc1,True,True,False,600.0,0.8
910,[*]CCCCSCCCc1ccc(OCC(CC)C(=O)O[*])cc1,True,True,False,600.0,0.8
911,[*]CCCCOc1ccc(C(C#C)C(=O)NC(=O)c2ccc([*])cc2)cc1,True,True,False,600.0,0.8
912,[*]C#CC[N+](C)(C)CCCCCCCNC(=O)C/C=C/[Si](C(=[*])NC)c1ccc(F)cc1,True,True,False,600.0,0.8
913,[*]C#Cc1ccc(CCCCCCCNC(=O)c2ccc(N=C(O)COc3ccc(C(=O)Nc4ccc(C([*])=O)cc4)cc3)cc2)c(O)c1,True,True,False,600.0,0.8
914,[*]OC(CC)CCCOC(=O)Oc1c(C(C)(C)C)cc([*])cc1CC(C)C,True,True,False,600.0,0.8
915,[*]CC(O)COc1ccc(N(c2ccccc2)c2ccc(S(=O)(=O)c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,True,True,False,600.0,0.8
916,[*]Nc1c(C)cc(-c2ccc(/C(C)=C/c3ccc(C#N)cc3C)cc2C)c([*])c(C)c1CCCCCC,False,True,False,600.0,0.8
917,[*]CCCCCc1ccc(-c2ccc(N3C=CC4C3CCCC([*])=CC3C2=O)cc1,False,True,False,600.0,0.8
918,[*]CCCCCCOc1ccc(C)c(NC(=O)CCCCCCC(=O)NCCCCCCOc2ccc(C([*])=O)cc2)c1,True,True,False,600.0,0.8
919,[*]CCCCOC(=O)c1ccccc1Oc1ccc(OCCCCCOc2ccc(/C=N/c3ccc(C([*])=O)cc3)cc2)cc1,True,True,False,600.0,0.8
920,[*]CSCOC(=O)c1cc(CC)ccc1C([*])=O,True,True,False,600.0,0.8
921,[*]CCCCCc1ncccc1OC(=O)C(C)S[*],True,True,False,600.0,0.8
922,[*]O[Si](C)(C)CCCCCCCOC(=O)NCC(C)CCCCC1CCC(NC(=O)O[*])CC1,True,True,False,600.0,0.8
923,[*]CCCOc1ccc(S(=O)(=O)c2ccc(OC)cc2)c(C(=O)OC(=O)CCCCC(=O)O[*])c1,True,True,False,600.0,0.8
924,[*]CCCCCCP(C)(=O)c1ccc(/C=C/CCCCCCCCCC(=O)OC(=O)O[*])cc1,True,True,False,600.0,0.8
925,[*]O[Si]([*])(C)CCCCCCOc1ccc(/C=C/c2ccc(C#C)c(OC(=O)CCCCCCCCCCCCCCC(CC)(CC)CC)c2)cc1,True,True,False,600.0,0.8
926,[*]Oc1ccc(NC(=O)C(C)(C)C(Sc2ccc(F)cc2)C(F)(F)F)c(C([*])=O)c1,True,True,False,600.0,0.8
927,[*]CC(C)(C)CCCOc1ccc(CCCCCC(=O)Nc2ccc(N(C)/C=N/c3ccc(N[*])cc3)cc2)cc1,True,True,False,600.0,0.8
928,[*]CC(CCCCCCOc1ccc([*])cc1)COC(=O)/C=C/CCCO,True,True,False,600.0,0.8
929,[*]Cc1ccc(S(=O)(=O)c2ccc(OC(=O)CCCCc3ccc(C([*])=O)cc3)cc2)c(OC)c1,True,True,False,600.0,0.8
930,[*]CCCCCCCCC(=O)Nc1ccc(Oc2ccc(CC)c(C(=O)O[*])c2)cc1,True,True,False,600.0,0.8
931,[*]CC([*])CCCCCCNc1ccc(C(=O)Nc2ccc3ccccc23)cc1,False,True,False,600.0,0.8
932,[*]C#Cc1cc(OC(=O)c2ccccc2NC([*])=O)cc(S(=O)(=O)OC)c1CC,True,True,False,600.0,0.8
933,[*]Nc1ccc(C(=O)c2ccc(OC(=O)c3ccc(/N=C/c4ccc(CSCC(=O)O[Na])cc4[*])cc3)cc2)cc1,True,True,False,600.0,0.8
934,[*]COc1ccc(NC(=O)c2cc(C(=O)NC(=O)c3ccc(C([*])=O)cc3)ccc2Cl)cc1,True,True,False,600.0,0.8
935,[*]CC(O)COc1ccc(C(c2ccc(OC(C)=O)cc2)C(=O)OCC)c(N[*])c1,True,True,False,600.0,0.8
936,[*]CCOCCOC(=O)CC(C)(CCCCCCCc1ccc(NC(=O)NCCOC([*])=O)cc1)C(C)C,True,True,False,600.0,0.8
937,[*]Oc1ccc(C(=O)c2ccc(-c3ccc(Oc4ccc(/N=C(/[*])c5ccccc5)cc4)cc3)cc2)c(OC(=O)CCCCC(C)=O)c1,True,True,False,600.0,0.8
938,[*]CCCCC(=O)NC1CCC(CCCCCCCNC(=O)N([*])CC(=O)CN)CC1,True,True,False,600.0,0.8
939,[*]CCC(=O)OCCCCCCOC(=O)C1CC1C(=[*])NCC,True,True,False,600.0,0.8
940,[*]CCOCCOc1ccc(C(=O)c2cccc(OC(=O)c3ccc(OCCCCCCCCCCCCCCC)cc3)c2)cc1[*],True,True,False,600.0,0.8
941,[*]OC(=O)CCCCCCCCNC(=O)c1cccc(CNC(=O)C([*])=O)c1,True,True,False,600.0,0.8
942,[*]CCOC(=O)c1ccc(NC(=O)C(CCC(=O)O[*])c2ccccc2)cc1,True,True,False,600.0,0.8
943,[*]Oc1ccc(C(I)=C(N)Cc2ccc(OC(=O)CC([*])=O)cc2)cc1,True,True,False,600.0,0.8
944,[*]CCCC(C)(C)CNC(=O)CCCCCCCCC(=O)NCCSC(=O)O[*],True,True,False,600.0,0.8
945,[*]CC(C)(CCCCC)N([*])C(=O)OC(C)OC(C)(C)C,True,True,False,600.0,0.8
946,[*]C=C(Cc1ccccc1)C(=O)NC(C)(C)CC(=O)N[*],True,True,False,600.0,0.8
947,[*]COC(=O)NCCCCCCCC([*])=O)c1ccc(C(=O)Oc2ccc(OCC)cc2)cc1,False,True,False,600.0,0.8
948,[*]Cc1ccc(C([*])COC(=O)c2ccc(OCCCCCO)cc2)c(CC)c1,True,True,False,600.0,0.8
949,[*]Cc1ccc(OC(=O)c2ccccc2C(=O)OCCCCCCCCOc2ccc(-c3nnc([*])o3)cc2)o1,True,True,False,600.0,0.8
950,[*]c1ccc(N2C(=O)CCCCC(C)(C(=O)Nc3ccc(C(=O)c4ccc([*])cc4)cc3)C2=O)cc1,True,True,False,600.0,0.8
951,[*]C[Si](C)(C)CCC=C(CCC(C#N)=O)c1cccc([*])c1,True,True,False,600.0,0.8
952,[*]CC(CCCCCC(F)(F)F)C(F)(F)OC(=O)OCCN([*])CC,True,True,False,600.0,0.8
953,[*]Oc1ccc(C(C)(C)c2ccc(OCC([*])O[Si](C)(C)CCCC)cc2)cc1,True,True,False,600.0,0.8
954,[*]CC1CC(COC(=O)Nc2ccc(Sc3ccc(OCCOCCOC(=O)c4ccc([*])cc4)cc3)cc2)C(=O)C1,True,True,False,600.0,0.8
955,[*]Oc1cc(CCCCCCCC)ccc1NC(=O)OCC(C)(C)C([*])=O,True,True,False,600.0,0.8
956,[*]/N=N/c1cccc(N2C(=O)c3ccc(C(=[*])c4ccccc4)cc3C2=O)c1N,True,True,False,600.0,0.8
957,[*]/C=C/c1ccc(N2C(=O)CC(CCc3ccc([*])cc3)NC2=O)cc1,True,True,False,600.0,0.8
958,[*]Nc1ccc(C)c(-c2ccc(N3C(=O)c4ccc(C(=O)c5ccc([*])cc5)cc4C3=O)cc2OCCC)c1,True,True,False,600.0,0.8
959,[*][Si]([*])(C)CCCCCCCC(C)C,True,True,False,600.0,0.8
960,[*]CC([*])(C)C(=O)OC[Ge](C)CCCNC(=O)c1cc(C(F)(F)F)c(O)cc1,True,True,False,600.0,0.8
961,[*]CC([*])C(=O)OC(C)Cc1ccccc1NCCCCC,True,True,False,600.0,0.8
962,[*]Oc1ccc(CN2CCC(NC(=O)c3ccc(C([*])=O)cc3)C(=O)c3ccccc3C2=O)cc1,True,True,False,600.0,0.8
963,[*]CC([*])(C)C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C)cc2)C3=O)cc1,True,True,False,600.0,0.8
964,[*]Nc1c(C)cc(C(=O)N[*])c(O)c1OCC(=O)OCCCCCCCCCCCC,True,True,False,600.0,0.8
965,[*]COc1ccc(I)c2ccccc2c1OC(=O)c1ccc(C(CCC#N)SC)cc1,False,True,False,600.0,0.8
966,[*]CC([*])(C)COc1ccc(C(=O)C(C)CCCC)cc1,True,True,False,600.0,0.8
967,[*]C[PH](C)(C#C)c1ccc(C(=O)Oc2cc([*])c(CSC(=O)OCC(F)(F)F)cc2)c(-c2ccccc2)c1,True,True,False,600.0,0.8
968,[*]Oc1cccc(C(=O)OCC(F)(F)CN2C(=O)c3ccc(Oc4ccc(C([*])=O)cc4)cc3C2=O)c1,True,True,False,600.0,0.8
969,[*]Oc1cc(NC(=O)CCCN([*])c2ccc(Br)cc2)ccc1C(=O)OC,True,True,False,600.0,0.8
970,[*]CC(C)(C=C)C(=O)OCCCCCSC(=O)c1ccc(C(=O)O[*])cc1,True,True,False,600.0,0.8
971,[*]CCCC(=O)NCCCCCCOc1ccc(C([*])=Nc2ccccc2)c(C(F)(F)F)c1,True,True,False,600.0,0.8
972,[*]CC([*])c1ccc(COc2ccc(S(=O)(=O)O[Na])cc2)cc1C(F)(F)F,True,True,False,600.0,0.8
973,[*]Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3cccc(C([*])=O)c3)C4=O)cc2)cc1,True,True,False,600.0,0.8
974,[*]C#CNc1ccc(N(CCCC)CC(F)(F)F)c(C=[*])c1,True,True,False,600.0,0.8
